Dagur;Tími;ID;Námskeið;Bygging;Stofa;Fjöldi;Lengd prófs;Heildarfjöldi;Hámarksfjöldi;Fjöldi námskeiða í stofu
;;;;;A050;;;0;8;0
;;;;;A051;;;0;12;0
2019.12.16;13:30;02061620196;GSL105G;Haskolabio;HB2;12;3;;;;
;;;;;HB2;;;114;114;3
;;;;Haskolabio;;;;277;284;;
2019.12.16;13:30;07042720196;TAN207G;Haskolatorg;HT102;8;3;;;;
2019.12.16;13:30;04419920196;VID304G;Haskolatorg;HT102;9;3;;;;
2019.12.16;13:30;09103120196;STA302G;Haskolatorg;HT102;71;3;;;;
;;;;;HT102;;;88;88;3
2019.12.16;13:30;04419920196;VID304G;Haskolatorg;HT103;9;3;;;;
2019.12.16;13:30;04520520196;HAG301G;Haskolatorg;HT103;12;3;;;;
2019.12.16;13:30;09103120196;STA302G;Haskolatorg;HT103;28;3;;;;
;;;;;HT103;;;49;54;3
2019.12.16;13:30;04520520196;HAG301G;Haskolatorg;HT104;13;3;;;;
2019.12.16;13:30;09103120196;STA302G;Haskolatorg;HT104;41;3;;;;
;;;;;HT104;;;54;54;2
2019.12.16;13:30;04520520196;HAG301G;Haskolatorg;HT105;12;3;;;;
2019.12.16;13:30;09103120196;STA302G;Haskolatorg;HT105;56;3;;;;
2019.12.16;13:30;71002620196;ILT102F;Haskolatorg;HT105;12;3;;;;
;;;;;HT105;;;80;80;3
;;;;Haskolatorg;;;;271;276;;
;;;;;VHV007;;;0;44;0
;;;;HusVigdisar;;;;0;44;;
;;;;;Lg229;;;0;14;0
;;;;Laknagardur;;;;0;14;;
;;;;;L101;;;0;49;0
;;;;;L102;;;0;25;0
;;;;;L103;;;0;25;0
;;;;Logberg;;;;0;99;;
;;;;;O106;;;0;15;0
;;;;;O201;;;0;44;0
;;;;;O202;;;0;20;0
;;;;;O203;;;0;9;0
;;;;Oddi;;;;0;88;;
;;;;;E301;;;0;30;0
;;;;;E303;;;0;14;0
;;;;Stakkahlid_Enni;;;;0;44;;
;;;;;H101;;;0;22;0
;;;;;H201;;;0;25;0
;;;;;H202;;;0;19;0
;;;;;H203;;;0;19;0
;;;;;H204;;;0;20;0
;;;;;H205;;;0;25;0
;;;;;H206;;;0;22;0
;;;;;H207;;;0;34;0
;;;;;H209;;;0;16;0
;;;;Stakkahlid_Hamar;;;;0;202;;
;;;;;K202;;;0;15;0
;;;;;K204;;;0;15;0
;;;;;K205;;;0;20;0
;;;;;K206;;;0;20;0
;;;;;K207;;;0;25;0
;;;;;K208;;;0;25;0
;;;;Stakkahlid_Klettur;;;;0;120;;
2019.12.16;13:30;09214620196;EDL506G;VR_2;V147;2;3;;;;
2019.12.16;13:30;09355020196;LEF501M;VR_2;V147;9;3;;;;
;;;;;V147;;;11;15;2
2019.12.16;13:30;09101020196;STA101G;VR_2;V152;12;3;;;;
2019.12.16;13:30;70000020196;BYG503G;VR_2;V152;9;3;;;;
2019.12.16;13:30;09355020196;LEF501M;VR_2;V152;9;3;;;;
;;;;;V152;;;30;36;3
2019.12.16;13:30;09101020196;STA101G;VR_2;V155;12;3;;;;
2019.12.16;13:30;70000020196;BYG503G;VR_2;V155;9;3;;;;
;;;;;V155;;;21;22;2
2019.12.16;13:30;05772420196;JAP106G;VR_2;V156;21;3;;;;
;;;;;V156;;;21;22;1
;;;;;V258;;;0;22;0
;;;;;V261;;;0;30;0
;;;;VR_2;;;;83;147;;
Tölvustofur;;;;;;;;;;;
;;;;Adalbygging;;;;0;0;;
;;;;Arnagardur;;;;0;0;;
;;;;;Askja166;;;0;24;0;;;;;Askja;;;;0;24;;
;;;;Eirberg;;;;0;0;;
;;;;;G101;;;0;21;0;;;;;Gimli;;;;0;21;;
;;;;Haskolabio;;;;0;0;;
;;;;;HT204;;;0;40;0;;;;;Haskolatorg;;;;0;40;;
;;;;;VHV230Tungumalamidstod;;;0;8;0;;;;;;VHV231Tungumalamidstod;;;0;25;0;;;;;HusVigdisar;;;;0;33;;
;;;;Laknagardur;;;;0;0;;
;;;;Logberg;;;;0;0;;
;;;;;O102;;;0;18;0;;;;;;O103;;;0;4;0;;;;;;O301;;;0;38;0;;;;;Oddi;;;;0;60;;
;;;;Stakkahlid_Enni;;;;0;0;;
;;;;Stakkahlid_Hamar;;;;0;0;;
;;;;Stakkahlid_Klettur;;;;0;0;;
;;;;;V260;;;0;21;0;;;;;;V353;;;0;11;0;;;;;VR_2;;;;0;32;;
Sérúrræði;;;;;;;;;;;
;;;;;A050_special;;;0;10;0
;;;;;A051_special;;;0;12;0
;;;;;A052_special;;;0;11;0
;;;;;A069;;;0;12;0
;;;;Adalbygging;;;;0;45;;
;;;;;A303;;;0;12;0
;;;;;A304_special;;;0;10;0
;;;;;A310;;;0;14;0
;;;;Arnagardur;;;;0;36;;
;;;;Askja;;;;0;0;;
;;;;;E101_special;;;0;12;0
;;;;;E103C_special;;;0;2;0
;;;;;E201C_special;;;0;10;0
;;;;;E203C_special;;;0;13;0
;;;;Eirberg;;;;0;37;;
;;;;Gimli;;;;0;0;;
;;;;Haskolabio;;;;0;0;;
;;;;;HT103_special;;;0;2;0
;;;;;HT300;;;0;8;0
;;;;Haskolatorg;;;;0;10;;
;;;;;VHV103;;;0;10;0
;;;;;VHV104;;;0;10;0
;;;;;VHV107;;;0;10;0
;;;;;VHV108;;;0;10;0
;;;;HusVigdisar;;;;0;40;;
;;;;;Lg229_special;;;0;1;0
;;;;Laknagardur;;;;0;1;;
;;;;;L101_special;;;0;1;0
;;;;;L103_special;;;0;1;0
;;;;;L201;;;0;18;0
;;;;;L204;;;0;12;0
;;;;;L205;;;0;12;0
;;;;Logberg;;;;0;44;;
;;;;;O204;;;0;3;0
;;;;Oddi;;;;0;3;;
;;;;;E303_special;;;0;6;0
;;;;Stakkahlid_Enni;;;;0;6;;
;;;;;H208;;;0;16;0
;;;;;H209_special;;;0;16;0
;;;;Stakkahlid_Hamar;;;;0;32;;
;;;;;K102;;;0;15;0
;;;;;K204_special;;;0;15;0
;;;;;K206_special;;;0;20;0
;;;;Stakkahlid_Klettur;;;;0;50;;
;;;;VR_2;;;;0;0;;
Sérúrræði tölvustofur;;;;;;;;
;;;;Adalbygging;;;;0;0;;;
;;;;Arnagardur;;;;0;0;;;
;;;;Askja;;;;0;0;;;
;;;;;EIR105Ctolvuver;;;0;15;0
;;;;Eirberg;;;;0;15;;;
;;;;;G101_special;;;0;7;0
;;;;Gimli;;;;0;7;;;
;;;;Haskolabio;;;;0;0;;;
;;;;;HT204_special;;;0;3;0
;;;;Haskolatorg;;;;0;3;;;
;;;;HusVigdisar;;;;0;0;;;
;;;;Laknagardur;;;;0;0;;;
;;;;Logberg;;;;0;0;;;
;;;;;O102_special;;;0;18;0
;;;;;O103_special;;;0;10;0
;;;;Oddi;;;;0;28;;;
;;;;Stakkahlid_Enni;;;;0;0;;;
;;;;Stakkahlid_Hamar;;;;0;0;;;
;;;;Stakkahlid_Klettur;;;;0;0;;;
;;;;VR_2;;;;0;0;;;
