Dagur;Tími;Fagnúmer ID;Stofu ID;Fjöldi;Lengd
2019.12.6;09:00;10023820196;1246;10;3
2019.12.6;09:00;10023820196;914;16;3
2019.12.6;09:00;10023820196;915;16;3
2019.12.6;09:00;10023820196;1276;13;3
2019.12.6;09:00;10023820196;1277;10;3
2019.12.6;09:00;10023820196;1312;29;3
2019.12.6;09:00;10023820196;472;16;3
2019.12.6;09:00;10023820196;1367;10;3
2019.12.6;09:00;10023820196;739;10;3
2019.12.6;09:00;10041520196;1396;20;3
2019.12.6;09:00;10041520196;1362;5;3
2019.12.6;09:00;10041520196;1365;8;3
2019.12.6;09:00;09321120196;1397;12;3
2019.12.6;09:00;70570220196;472;9;3
2019.12.6;09:00;70570220196;742;10;3
2019.12.6;09:00;70976320196;915;15;3
2019.12.6;09:00;70976320196;1277;10;3
2019.12.6;09:00;70976320196;739;5;3
2019.12.6;09:00;70993020196;1245;20;3
2019.12.6;09:00;70993020196;1396;18;3
2019.12.6;09:00;70993020196;1398;28;3
2019.12.6;09:00;70993020196;1362;10;3
2019.12.6;09:00;70729020196;1313;26;3
2019.12.6;09:00;70729020196;742;12;3
2019.12.6;09:00;70729020196;743;8;3
2019.12.6;09:00;70729020196;744;8;3
2019.12.6;09:00;70729020196;765;10;3
2019.12.6;09:00;70729020196;767;10;3
2019.12.6;09:00;04420920196;1398;22;3
2019.12.6;09:00;04420920196;608;44;3
2019.12.6;09:00;04420920196;1352;9;3
2019.12.6;09:00;04420920196;1353;7;3
2019.12.6;09:00;04420920196;1354;7;3
2019.12.6;09:00;04420920196;1355;7;3
2019.12.6;09:00;04420920196;1356;9;3
2019.12.6;09:00;04420920196;1357;8;3
2019.12.6;09:00;04420920196;1358;12;3
2019.12.6;09:00;04420920196;1360;7;3
2019.12.6;09:00;04420920196;1781;44;3
2019.12.6;09:00;70662020196;1246;20;3
2019.12.6;09:00;70662020196;1397;15;3
2019.12.6;09:00;70662020196;1311;29;3
2019.12.6;09:00;70662020196;1313;18;3
2019.12.6;09:00;70662020196;1312;29;3
2019.12.6;09:00;70662020196;471;13;3
2019.12.6;09:00;70662020196;1351;14;3
2019.12.6;09:00;70662020196;1363;12;3
2019.12.6;09:00;06011420196;1311;21;3
2019.12.6;09:00;06011420196;1314;21;3
2019.12.6;09:00;09557120196;743;9;3
2019.12.6;09:00;09557120196;744;10;3
2019.12.6;09:00;08122720196;767;12;3
2019.12.6;09:00;70735220196;1397;13;3
2019.12.6;09:00;70735220196;1364;13;3
2019.12.6;09:00;70054020196;1276;7;3
2019.12.6;09:00;70054020196;1364;7;3
2019.12.6;09:00;70054020196;1366;10;3
2019.12.6;09:00;70054020196;1367;9;3
2019.12.6;09:00;70983320196;765;7;3
2019.12.6;09:00;02062120196;914;8;3
2019.12.6;09:00;02062120196;1314;8;3
2019.12.6;09:00;70915020196;1313;6;3
2019.12.6;09:00;02082520196;1396;12;3
2019.12.6;09:00;02082520196;1365;7;3
2019.12.6;09:00;70620120196;1351;8;3
2019.12.6;09:00;70620120196;1363;7;3
2019.12.6;09:00;70620120196;1366;9;3
2019.12.6;09:00;70737820196;1314;21;3
2019.12.6;09:00;70737820196;471;12;3
